Time,Satellite,City,Latitude,Longitude,Azimuth,Elevation
2024-05-01 14:00:00,01003U,Nairobi,-1.2864,36.8172,239.91357214691186,21.584373672329626
2024-05-01 14:00:00,01003U,Lusaka,-15.4167,28.2833,45.097904900830954,63.08980257449785
2024-05-01 14:00:00,01003U,Harare,-17.8292,31.0522,98.7392701971988,53.450617871752925
2024-05-01 14:00:00,01003U,Blantyre,-15.7861,35.0058,152.8026712084236,46.92416299797195
2024-05-01 14:00:00,01003U,Brazzaville,-4.2694,15.2714,333.25588194235223,11.102292439850713
2024-05-01 14:00:00,01003U,Lubumbashi,-11.6647,27.4794,337.41049974973333,61.74156530376775
2024-05-01 14:00:00,01003U,Kampala,0.3136,32.5811,262.3773333481824,21.893400385956383
2024-05-01 14:00:00,01003U,Mombasa,-4.05,39.6667,221.01097716508446,21.24357920153396
2024-05-01 14:00:00,01003U,Maputo,-25.9667,32.5833,98.08870848916672,22.782464977320185
2024-05-01 14:00:00,01003U,Kigali,-1.9536,30.0606,274.3544103522236,27.681866526344344
2024-05-01 14:00:00,01003U,Bujumbura,-3.3833,29.3667,278.8843698272695,31.693806616680686
2024-05-01 14:00:00,01003U,Maseru,-29.31,27.48,74.88582181581098,15.450948528064712
2024-05-01 14:00:00,01003U,Windhoek,-22.57,17.0836,31.729415367687935,13.110592692428591
2024-05-01 14:00:00,01003U,Gaborone,-24.6581,25.9122,64.14696172302463,23.067096095370065
2024-05-01 14:00:00,01003U,Mwanza,-2.5167,32.9,256.82310994063494,28.547873340188424
2024-05-01 14:00:00,01003U,Durban,-29.8833,31.05,88.51220581460007,15.488104921678367
2024-05-01 14:00:00,01003U,Arusha,-3.3667,36.6833,234.59737886347529,25.615070260289805
2024-05-01 14:00:00,01003U,Goma,-1.6794,29.2336,279.0904766990096,26.62924509720133
2024-05-01 14:00:00,01003U,Zanzibar,-6.165,39.199,214.5695375716273,24.91101286869018
2024-05-01 16:00:00,01003U,Tunis,36.8064,10.1817,241.52733217041038,45.57430598121457
2024-05-01 21:00:00,01003U,Cape Town,-33.9253,18.4239,215.13381033495807,15.777830168236097
2024-05-01 23:00:00,01003U,Conakry,9.5092,-13.7122,226.4088262811894,10.325688837296681
2024-05-01 23:00:00,01003U,Monrovia,6.3133,-10.8014,214.48698947639588,10.051721745770434
2024-05-01 10:00:00,02001U,Cairo,30.0444,31.2358,210.47782913027893,27.899653489735456
2024-05-01 10:00:00,02001U,Khartoum,15.5006,32.56,135.65040028287714,18.670745909615835
2024-05-01 10:00:00,02001U,Tunis,36.8064,10.1817,320.40207165980803,10.091124625293205
2024-05-01 15:00:00,02001U,Johannesburg,-26.2044,28.0456,272.69983950104455,48.81009591625229
2024-05-01 15:00:00,02001U,Lusaka,-15.4167,28.2833,273.34191055847634,15.047243175695339
2024-05-01 15:00:00,02001U,Harare,-17.8292,31.0522,259.8324024823103,19.15072764076023
2024-05-01 15:00:00,02001U,Blantyre,-15.7861,35.0058,247.29488932433944,13.485915111893865
2024-05-01 15:00:00,02001U,Maputo,-25.9667,32.5833,228.6508346781245,38.46285442326032
2024-05-01 15:00:00,02001U,Maseru,-29.31,27.48,290.0673527143333,69.57868929286688
2024-05-01 15:00:00,02001U,Cape Town,-33.9253,18.4239,12.5912392248545,25.095095931685297
2024-05-01 15:00:00,02001U,Windhoek,-22.57,17.0836,324.90732771741824,15.818639599494595
2024-05-01 15:00:00,02001U,Gaborone,-24.6581,25.9122,291.78336120452684,38.47921873485243
2024-05-01 15:00:00,02001U,Durban,-29.8833,31.05,206.16265653509598,59.494972700854845
